Date,Close,High,Low,Open,Volume,return_daily,return_lag_1,return_lag_2,return_lag_3,return_lag_4,return_lag_5,rolling_std_return_5,return_volatility_ratio,price_diff,pct_diff,log_vol,sma_5,ema_5,rsi_5,macd,macd_signal,macd_above_signal,day_of_week,month,is_month_end,us10y_yield,fed_rate,cpi,unemployment_rate,target
2011-03-07,61.796630859375,62.22810272309514,61.53637351044164,61.652801679589835,7522300,-0.0063874851905291186,0.008328170707368576,-0.009786270915069784,-0.01537185039393818,0.002897573317119706,0.001301226679694567,0.00959218231522634,-0.6659053154556726,0.14382917978516474,0.002332889598961719,15.833382633165005,62.24455642700195,62.11674204983184,40.43758007463273,0.08392261907754772,0.02468854509818106,1,0,3,0,3.41,0.14,223.046,9.0,0
2011-03-08,61.41997528076172,61.871992897586,61.39942973798075,61.71447358612237,8498700,-0.006095082747640479,-0.0063874851905291186,0.008328170707368576,-0.009786270915069784,-0.01537185039393818,0.002897573317119706,0.008768246153283938,-0.6951313456634325,-0.2944983053606478,-0.004771948754446982,15.955423886252428,61.87610092163086,61.8844864601418,33.56359484569546,0.023182462017381056,0.024387328482021062,0,1,3,0,3.41,0.14,223.046,9.0,1
2011-03-09,62.015769958496094,62.2006849131251,61.5363517211295,61.700721150267505,8904800,0.009700340565278465,-0.006095082747640479,-0.0063874851905291186,0.008328170707368576,-0.009786270915069784,-0.01537185039393818,0.009132087083441915,1.0622260252934834,0.31504880822858894,0.0051060798375648,16.002101127460133,61.82129592895508,61.9282476262599,50.27636771050849,0.022857612834890517,0.024081385352594954,0,2,3,0,3.41,0.14,223.046,9.0,1
2011-03-10,63.05685806274414,63.077403612591525,62.07748012669513,62.235004717551966,13385800,0.016787473652988494,0.009700340565278465,-0.006095082747640479,-0.0063874851905291186,0.008328170707368576,-0.009786270915069784,0.010289169110718425,1.6315674737526338,0.8218533451921743,0.013205644458807108,16.40970507625402,62.09662551879883,62.304451105087985,67.90924535436005,0.105392379052617,0.04034358409259937,1,3,3,0,3.41,0.14,223.046,9.0,0
2011-03-11,62.70071792602539,63.06370321116016,62.55004360573193,63.0363074051781,8407600,-0.00564792074423337,0.016787473652988494,0.009700340565278465,-0.006095082747640479,-0.0063874851905291186,0.008328170707368576,0.010860431738686126,-0.5200456924852092,-0.3355894791527092,-0.005323749010163979,15.94464673560796,62.19799041748047,62.436540045400456,58.96760341203571,0.14044527752993474,0.06036392278006644,1,4,3,0,3.41,0.14,223.046,9.0,0
2011-03-14,62.67333221435547,62.954130126770025,62.543203421285774,62.65278666286374,6765200,-0.0004367687097655004,-0.00564792074423337,0.016787473652988494,0.009700340565278465,-0.006095082747640479,-0.0063874851905291186,0.010052508080098842,-0.043448730036853234,0.020545551491728986,0.0003279271774819072,15.727302530897303,62.373330688476564,62.51547076838546,58.23062805147628,0.16412324346836016,0.0811157869177252,1,0,3,0,3.41,0.14,223.046,9.0,1
2011-03-15,63.611572265625,63.72800568989787,63.25543741402665,63.55678590591127,14893800,0.014970323391463536,-0.0004367687097655004,-0.00564792074423337,0.016787473652988494,0.009700340565278465,-0.006095082747640479,0.009770620117614022,1.5321774064755347,0.0547863597137308,0.00086200645505951,16.516455644078466,62.811650085449216,62.88083793413198,72.79273742260429,0.25564936624539314,0.11602250278325879,1,1,3,0,3.41,0.14,223.046,9.0,1
2011-03-16,64.33070373535156,65.0224331933183,63.74855745794788,63.94717305380818,24294200,0.011305041584629638,0.014970323391463536,-0.0004367687097655004,-0.00564792074423337,0.016787473652988494,0.009700340565278465,0.009903874136935317,1.1414767017756045,0.3835306815433839,0.00599761745872117,17.00574823785594,63.274636840820314,63.364126534538514,79.60503542588344,0.381811096875154,0.16918022160163784,1,2,3,0,3.41,0.14,223.046,9.0,0
2011-03-17,63.83761978149414,64.11157263603643,63.52942608589413,63.858165331172,10528500,-0.007664830714209314,0.011305041584629638,0.014970323391463536,-0.0004367687097655004,-0.00564792074423337,0.016787473652988494,0.010141185773387401,-0.7558120801142838,-0.020545549677862596,-0.0003217372370676832,16.16959651880101,63.430789184570315,63.52195761685706,65.54008038867379,0.43697030151241023,0.22273823758379233,1,3,3,0,3.41,0.14,223.046,9.0,1
2011-03-18,64.00879669189453,64.02249719929304,63.481442111728825,63.52253318349918,7260900,0.0026814425566978883,-0.007664830714209314,0.011305041584629638,0.014970323391463536,-0.0004367687097655004,-0.00564792074423337,0.009097487806957835,0.294745386154527,0.4862635083953535,0.007654976651996412,15.798014483783826,63.69240493774414,63.68423730853622,67.99401681648149,0.48886162219732654,0.2759629145064992,1,4,3,0,3.41,0.14,223.046,9.0,0
2011-03-21,63.632118225097656,63.8170332787496,63.39925661934449,63.78278723445237,10542900,-0.005884792188955101,0.0026814425566978883,-0.007664830714209314,0.011305041584629638,0.014970323391463536,-0.0004367687097655004,0.010062415505265982,-0.5848289792719653,-0.15066900935471494,-0.0023622205282576745,16.170963300398334,63.88416213989258,63.66686428072337,56.857005647282406,0.49389771800716176,0.3195498752066317,1,0,3,0,3.41,0.14,223.046,9.0,1
2011-03-22,63.84445571899414,63.89239706589423,63.51571132224006,63.56365266914014,6904700,0.0033369546672223915,-0.005884792188955101,0.0026814425566978883,-0.007664830714209314,0.011305041584629638,0.014970323391463536,0.007691902195707159,0.43382697573621537,0.2808030498540006,0.004417666985181441,15.747713041932867,63.930738830566405,63.72606142681363,61.321142506077,0.5091535165962711,0.3574706034845596,1,1,3,0,3.41,0.14,223.046,9.0,0
2011-03-23,63.76229095458984,64.29649621694092,63.64586267437831,64.27595066457614,8358000,-0.0012869522259840727,0.0033369546672223915,-0.005884792188955101,0.0026814425566978883,-0.007664830714209314,0.011305041584629638,0.004944947000195136,-0.26025602012181065,-0.5136597099863067,-0.007991475889121242,15.938729841635839,63.817056274414064,63.73813793607237,58.398358025624916,0.5087492919304566,0.38772634117373905,1,2,3,0,3.41,0.14,223.046,9.0,0
2011-03-24,63.282833099365234,63.61157215794366,63.27598284495769,63.52939000590562,9477600,-0.007519457786829831,-0.0012869522259840727,0.0033369546672223915,-0.005884792188955101,0.0026814425566978883,-0.007664830714209314,0.0049018150196196795,-1.5340150039797398,-0.2465569065403841,-0.0038809896729287727,16.064441783134626,63.70609893798828,63.586369657169996,43.33298219783441,0.4643875286908212,0.4030585786771555,1,3,3,0,3.41,0.14,223.046,9.0,0
2011-03-25,63.12537384033203,63.666429543028904,63.02264081889516,63.5979426038105,6447200,-0.002488182834449959,-0.007519457786829831,-0.0012869522259840727,0.0033369546672223915,-0.005884792188955101,0.0026814425566978883,0.004237717991788535,-0.5871515847140687,-0.47256876347847054,-0.0074305668411694245,15.679156641098519,63.529414367675784,63.43270438489068,39.18335802862708,0.411778143338708,0.404802491609466,1,4,3,0,3.41,0.14,223.046,9.0,1
2011-03-28,63.214385986328125,63.46778808142699,63.008920026589635,63.09110745552831,3996800,0.00141008505108009,-0.002488182834449959,-0.007519457786829831,-0.0012869522259840727,0.0033369546672223915,-0.005884792188955101,0.0041514774829148155,0.33965860513111773,0.12327853079981566,0.001953976333141914,15.201004849113524,63.445867919921874,63.35993158536983,43.037854114419574,0.3729680195287486,0.39843559719332255,0,0,3,0,3.41,0.14,223.046,9.0,0
2011-03-29,62.72809219360352,63.35133486087829,62.71439690678197,62.9951999261601,6487200,-0.007692770959284112,0.00141008505108009,-0.002488182834449959,-0.007519457786829831,-0.0012869522259840727,0.0033369546672223915,0.003992632729519849,-1.926741446165833,-0.2671077325565747,-0.0042401283410428954,15.685341716762183,63.22259521484375,63.14931845478107,30.037223353826562,0.299518212343159,0.37865212022328987,0,1,3,0,3.41,0.14,223.046,9.0,1
2011-03-30,63.22807693481445,63.22807693481445,62.707567037727685,62.81715026878429,5048300,0.007970667108251561,-0.007692770959284112,0.00141008505108009,-0.002488182834449959,-0.007519457786829831,-0.0012869522259840727,0.006587650409712769,1.2099408153929487,0.41092666603016426,0.00654163177208575,15.43456230900081,63.115752410888675,63.175571281458865,49.602657478423396,0.2784435768118101,0.35861041154099393,0,2,3,0,3.41,0.14,223.046,9.0,0
2011-03-31,63.097896575927734,63.501977878619456,62.74176181654222,63.4677318406041,9654300,-0.002058901127436341,0.007970667108251561,-0.007692770959284112,0.00141008505108009,-0.002488182834449959,-0.007519457786829831,0.005776976566152641,-0.3563976941674754,-0.36983526467636807,-0.00582713851513065,16.082914073502522,63.078765106201175,63.14967971294849,45.46461716898937,0.24837420607905614,0.3365631704486064,0,3,3,1,3.41,0.14,223.046,9.0,1
2011-04-01,63.4046745300293,63.45969141023576,62.875095736351014,62.930117863756344,7860400,0.004861936304523251,-0.002058901127436341,0.007970667108251561,-0.007692770959284112,0.00141008505108009,-0.002488182834449959,0.0060938955499686255,0.7978371576369212,0.474556666272953,0.007541010288592941,15.87734818091573,63.13462524414062,63.234677985308764,56.22255198771943,0.24645742242954327,0.31854202084479377,0,4,4,0,3.46,0.1,224.093,9.1,1
2011-04-04,63.473480224609375,63.67293159739343,63.36343591664518,63.41157898957916,4469100,0.0010851833100646857,0.004861936304523251,-0.002058901127436341,0.007970667108251561,-0.007692770959284112,0.00141008505108009,0.006088802802040684,0.17822605614702822,0.06190123503021283,0.0009761818900675137,15.312697827794468,63.18644409179687,63.314278731742306,58.51676334837969,0.24763581062016016,0.30436077879986706,0,0,4,0,3.46,0.1,224.093,9.1,0
2011-04-05,63.21892166137695,63.53529075042037,63.046981596862416,63.38398790129084,9951600,-0.004010471181533304,0.0010851833100646857,0.004861936304523251,-0.002058901127436341,0.007970667108251561,-0.007692770959284112,0.004907927586679207,-0.8171414738103057,-0.1650662399138838,-0.0026042261678287707,16.113244000713646,63.284609985351565,63.282493041620526,47.10139149104751,0.22543032269831542,0.28857468757955673,0,1,4,0,3.46,0.1,224.093,9.1,0
2011-04-06,62.26987075805664,63.129571858791024,62.26987075805664,63.11581370274778,9090900,-0.015012133683705797,-0.004010471181533304,0.0010851833100646857,0.004861936304523251,-0.002058901127436341,0.007970667108251561,0.007494885388138998,-2.002983755757385,-0.8459429446911386,-0.013403026833738025,16.022784581153598,63.09296875,62.94495228043257,24.67177166600247,0.12975608975737885,0.25681096801512115,0,2,4,0,3.46,0.1,224.093,9.1,0
2011-04-07,62.14608001708984,62.421185447217304,61.987892689426666,62.262998119554126,9265100,-0.001987971702202218,-0.015012133683705797,-0.004010471181533304,0.0010851833100646857,0.004861936304523251,-0.002058901127436341,0.007497242304602919,-0.26516039117232565,-0.11691810246428957,-0.001877810352784323,16.04176531888341,62.90260543823242,62.67866152598499,22.894218242432785,0.043443898404504466,0.21413755409299784,0,3,4,0,3.46,0.1,224.093,9.1,0
2011-04-08,61.815975189208984,62.11859179838034,61.795343192620315,61.85036534832449,7605700,-0.00531175623289637,-0.001987971702202218,-0.015012133683705797,-0.004010471181533304,0.0010851833100646857,0.004861936304523251,0.0060706198723729805,-0.8749940441947036,-0.03439015911550314,-0.0005560219235864992,15.844408655627435,62.58486557006836,62.39109941372632,18.46073525901599,-0.051007849163362096,0.16110847344172585,0,4,4,0,3.46,0.1,224.093,9.1,1
2011-04-11,61.8709831237793,62.049802465115185,61.657778878432914,61.781576076711545,5734000,0.0008898659998801683,-0.00531175623289637,-0.001987971702202218,-0.015012133683705797,-0.004010471181533304,0.0010851833100646857,0.006021723395098394,0.1477759673591962,0.08940704706775193,0.0014471473980647404,15.561924099823763,62.264366149902344,62.21772731707732,21.62225198488686,-0.1200391227147648,0.10487895421042773,0,0,4,0,3.46,0.1,224.093,9.1,1
2011-04-12,62.53811264038086,62.75131688730172,62.283639162262105,62.318029313726946,7686500,0.01078259117471747,0.0008898659998801683,-0.00531175623289637,-0.001987971702202218,-0.015012133683705797,-0.004010471181533304,0.00938013448807213,1.1495134945483692,0.2200833266539135,0.003531615634794074,15.854976231433007,62.128204345703125,62.32452242484517,50.63726365393861,-0.11953717761770832,0.05999572784480052,0,1,4,0,3.46,0.1,224.093,9.1,1
2011-04-13,62.93009948730469,62.930099487304695,62.2010748772653,62.269849892839275,7959300,0.006267967330224833,0.01078259117471747,0.0008898659998801683,-0.00531175623289637,-0.001987971702202218,-0.015012133683705797,0.006439438047304419,0.9733717886840507,0.6602495944654123,0.010603038157336842,15.889851739894333,62.260250091552734,62.52638144566502,61.18961553880265,-0.0865120627287368,0.03069416973009306,0,2,4,0,3.46,0.1,224.093,9.1,0
2011-04-14,62.88197326660156,63.115809431521384,62.73754412111601,62.95762737812239,7609600,-0.0007647567872164363,0.006267967330224833,0.01078259117471747,0.0008898659998801683,-0.00531175623289637,-0.001987971702202218,0.006264835921025892,-0.12207131948177252,-0.07565411152082646,-0.0012016671318702849,15.844921297451489,62.40742874145508,62.64491205264387,59.245917722201696,-0.06349092123102906,0.011857151537868635,0,3,4,0,3.46,0.1,224.093,9.1,1
2011-04-15,63.734806060791016,63.76231712849106,63.32215053968954,63.452826799464866,10222900,0.0135624368938565,-0.0007647567872164363,0.006267967330224833,0.01078259117471747,0.0008898659998801683,-0.00531175623289637,0.006162424052554201,2.200828241969999,0.2819792613261498,0.004443919610032691,16.14014095764648,62.791194915771484,63.008210055359584,76.07806391986485,0.023301374592612945,0.014145996148817497,1,4,4,0,3.46,0.1,224.093,9.1,1
2011-04-18,63.87923812866211,64.03054638427658,62.89573971436794,63.26713127436712,12036700,0.0022661411683488897,0.0135624368938565,-0.0007647567872164363,0.006267967330224833,0.01078259117471747,0.0008898659998801683,0.00589374567661026,0.38449931379669616,0.6121068542949928,0.009674958259771608,16.30347095697692,63.19284591674805,63.29855274646043,78.00147327194453,0.10255714027216101,0.031828224973486204,1,0,4,0,3.46,0.1,224.093,9.1,1
2011-04-19,64.15436553955078,64.15436553955078,63.79673201515985,63.86550708748099,5295100,0.004306992677879595,0.0022661411683488897,0.0135624368938565,-0.0007647567872164363,0.006267967330224833,0.01078259117471747,0.005385817544299414,0.7996915310356746,0.288858452069789,0.004522918007589287,15.482292611434405,63.51609649658203,63.58382367749055,81.53634268046997,0.18543085681253046,0.06254875134129506,1,1,4,0,3.46,0.1,224.093,9.1,0
2011-04-20,63.74171829223633,64.14062111056103,63.693575210521445,64.00994478281962,6754100,-0.006432099263144586,0.004306992677879595,0.0022661411683488897,0.0135624368938565,-0.0007647567872164363,0.006267967330224833,0.007350169428866196,-0.8750953737044361,-0.26822649058328807,-0.0041903877826071885,15.725660433917112,63.67842025756836,63.63645521573915,62.65975218104568,0.21532950552063568,0.09310490217716319,1,2,4,0,3.46,0.1,224.093,9.1,0
2011-04-21,63.6866455078125,64.11993814605248,63.65913444767042,63.88609675844391,3365600,-0.0008639990558669819,-0.006432099263144586,0.004306992677879595,0.0022661411683488897,0.0135624368938565,-0.0007647567872164363,0.007361610915947967,-0.11736548776236475,-0.19945125063141234,-0.003121982101763802,15.029117108382245,63.83935470581055,63.653185313096934,60.32966931024209,0.23190720469095538,0.12086536267992164,1,3,4,0,3.46,0.1,224.093,9.1,1
2011-04-25,63.92741394042969,63.94117210555259,63.617923438797646,63.70733052328628,3626900,0.00378051678962521,-0.0008639990558669819,-0.006432099263144586,0.004306992677879595,0.0022661411683488897,0.0135624368938565,0.004422288971343654,0.8548778277771727,0.22008341714340673,0.0034546011477119094,15.103889122607157,63.87787628173828,63.74459485554119,67.02971699152252,0.26145921200250655,0.14898413254443862,1,0,4,0,3.46,0.1,224.093,9.1,1
2011-04-26,64.54637908935547,64.56013724998054,64.08558040523143,64.14747638644174,7506300,0.009682311715323966,0.00378051678962521,-0.0008639990558669819,-0.006432099263144586,0.004306992677879595,0.0022661411683488897,0.006057397841699866,1.598427570444482,0.3989027029137304,0.006218525269967484,15.831253359125402,64.01130447387695,64.01185626681261,78.62869593587567,0.3310090391608753,0.18538911386772597,1,1,4,0,3.46,0.1,224.093,9.1,0
2011-04-27,63.88609313964844,64.35377064117603,63.789807058204346,64.26436363617734,8869300,-0.010229635790924174,0.009682311715323966,0.00378051678962521,-0.0008639990558669819,-0.006432099263144586,0.004306992677879595,0.00792940525311912,-1.290088659158924,-0.37827049652889855,-0.0058861626432717504,15.998106546219947,63.95764999389648,63.96993522442456,53.52138107467995,0.3290550782495103,0.21412230674408284,1,2,4,0,3.46,0.1,224.093,9.1,1
2011-04-28,64.37443542480469,64.37443542480469,63.94114783752794,64.11308810588864,8110200,0.007643952872322002,-0.010229635790924174,0.009682311715323966,0.00378051678962521,-0.0008639990558669819,-0.006432099263144586,0.007934242322977987,0.9634130848492878,0.26134731891605156,0.004076348942737129,15.908633210001488,64.08419342041016,64.10476862455127,64.11481333473148,0.36273036149951565,0.24384391769516942,1,3,4,0,3.46,0.1,224.093,9.1,1
2011-04-29,64.57386016845703,64.59449215261012,64.20246871210618,64.28500189591696,5900000,0.003097887264351895,0.007643952872322002,-0.010229635790924174,0.009682311715323966,0.00378051678962521,-0.0008639990558669819,0.007772572420788135,0.3985665358442258,0.28885827254006813,0.004493400700333725,15.59046307836746,64.26163635253906,64.26113247251986,67.85475588902449,0.40088897765341613,0.27525292968681875,1,4,4,0,3.46,0.1,224.093,9.1,1
2011-05-02,64.67745971679688,64.70508848249014,64.35282830696121,64.45643486089892,5285100,0.001604357367974929,0.003097887264351895,0.007643952872322002,-0.010229635790924174,0.009682311715323966,0.00378051678962521,0.007764515588718389,0.2066268461494253,0.2210248558979515,0.0034290580354767865,15.480402287794503,64.4116455078125,64.3999082206122,69.89234005279367,0.4344811454175854,0.3070985728329721,1,0,5,0,3.46,0.1,224.093,9.1,1
2011-05-03,65.0435791015625,65.0435791015625,64.63606636694001,64.8985319280705,6486600,0.0056606951845163955,0.001604357367974929,0.003097887264351895,0.007643952872322002,-0.010229635790924174,0.009682311715323966,0.006985568283894395,0.8103414002218594,0.1450471734920029,0.0022349838922822505,15.685249222672875,64.5110855102539,64.61446518092897,76.47857634377678,0.4850545480583719,0.34268976787805205,1,1,5,0,3.46,0.1,224.093,9.1,1
2011-05-04,65.3336410522461,65.4234358791575,65.11261614466716,65.1402449168207,7406300,0.0044595016862567505,0.0056606951845163955,0.001604357367974929,0.003097887264351895,0.007643952872322002,-0.010229635790924174,0.002322914849732138,1.919786980900737,0.19339613542538814,0.002968919378064064,15.817841682351919,64.80059509277343,64.85419047136801,80.6668969906772,0.542288742226809,0.38260956274780344,1,2,5,0,3.46,0.1,224.093,9.1,1
2011-05-05,65.95526123046875,66.05195927762487,65.485582743004,65.56156053286215,9600000,0.009514549751261425,0.0044595016862567505,0.0056606951845163955,0.001604357367974929,0.003097887264351895,0.007643952872322002,0.003007088360640538,3.1640406300647372,0.3937006976066044,0.006005053790769143,16.077273760604726,65.11676025390625,65.22121405773493,86.91058222816537,0.6305383531032973,0.4321953208189023,1,3,5,0,3.46,0.1,224.093,9.1,0
2011-05-06,65.66517639160156,65.95527057416676,65.16786906740461,65.2783841481813,9451500,-0.004398206200010968,0.009514549751261425,0.0044595016862567505,0.0056606951845163955,0.001604357367974929,0.003097887264351895,0.005187781194747845,-0.847801022229648,0.38679224342025975,0.005925272943984721,16.06168412283566,65.33502349853515,65.36920150235714,73.13327351378668,0.6693534929618181,0.4796269552474855,1,4,5,0,3.46,0.1,224.093,9.1,0
2011-05-09,65.59612274169922,65.75498162113271,65.50632789974517,65.54777369974333,3731200,-0.001051602290543352,-0.004398206200010968,0.009514549751261425,0.0044595016862567505,0.0056606951845163955,0.001604357367974929,0.0055377087641792135,-0.18989844632958375,0.04834904195588763,0.0007376153182160167,15.132240723708511,65.51875610351563,65.44484191547117,69.83898762261839,0.686627701770874,0.5210271045521632,1,0,5,0,3.46,0.1,224.093,9.1,0
2011-05-10,65.12643432617188,65.5408553765615,65.12643432617188,65.40962002390579,5458300,-0.007160307589777148,-0.001051602290543352,-0.004398206200010968,0.009514549751261425,0.0044595016862567505,0.0056606951845163955,0.006740953906212937,-1.062209842909281,-0.2831856977339129,-0.004329419703560649,15.512648127135813,65.5353271484375,65.3387060523714,50.498804141812556,0.6548687871858192,0.5477954410788944,1,1,5,0,3.46,0.1,224.093,9.1,1
2011-05-11,65.4993896484375,65.6789686970601,65.05043148758594,65.14712951981272,6078700,0.005726635061851448,-0.007160307589777148,-0.001051602290543352,-0.004398206200010968,0.009514549751261425,0.0044595016862567505,0.0069580275851178226,0.8230256336005137,0.35226012862477774,0.005407147348182815,15.620301579799866,65.56847686767578,65.3922672510601,61.1714249773323,0.6522749762564786,0.5686913481144114,1,2,5,0,3.46,0.1,224.093,9.1,0
2011-05-12,65.08496856689453,65.69278552048958,64.86394374107383,65.58227047275547,8015800,-0.0063270983709518,0.005726635061851448,-0.007160307589777148,-0.001051602290543352,-0.004398206200010968,0.009514549751261425,0.005235521256330215,-1.2084944480555342,-0.4973019058609367,-0.007582871136910828,15.896925276649327,65.39441833496093,65.28983435633825,47.074206222368666,0.6097502235675876,0.5769031232050467,1,3,5,0,3.46,0.1,224.093,9.1,1
