Date,Open,High,Low,Close,day_of_week,month,is_month_end,price_diff,pct_diff,return_daily,return_lag_1,return_lag_2,return_lag_3,return_lag_4,return_lag_5,sma_5,sma_10,rolling_std_return_5,RSI_5,MACD,MACD_signal,bb_middle,bb_upper,bb_lower,volume_outlier,price_above_SMA50,RSI_overbought,MACD_above_signal,return_3d,vol_month,price_vs_sma10,momentum_3d,vol_change,sma_cross_up,volatility_ratio,gap_up,lower_shadow,target
2021-03-02,50.85152957105752,50.98961090367843,50.575359882528765,50.685829162597656,1,3,0,-0.16570040845986256,-0.0032585137528325604,-0.003258486246085379,0.015254611379264649,-0.011266556699695784,-0.010429881835756105,-0.00017977780565892054,-0.001436305512136582,50.79813461303711,51.26650619506836,0.010694977941187431,43.765162530652276,-0.2171726664870377,-0.058005223945932514,50.79813461303711,51.6204702041374,49.975799021936815,0,0,0,0,-0.006653496487368349,0.5940949156991694,-0.011326635567113446,0.02762222290038352,-0.2702699703321175,0,0.01800210649251966,2.7596670786527067e-08,0.26667167431629485,0
2021-03-03,50.57536010030484,50.612183193819696,50.14270104225748,50.15190505981445,2,3,0,-0.4234550404903885,-0.0083727538400233,-0.010533991681785482,-0.003258486246085379,0.015254611379264649,-0.011266556699695784,-0.010429881835756105,-0.00017977780565892054,50.6950325012207,51.16343383789062,0.010718532030175722,39.796379583930715,-0.2403868185070408,-0.09448154285815419,50.6950325012207,51.411793386172306,49.9782716162691,0,0,0,0,0.0005452664941982821,0.5935687438764621,-0.01977054122835381,0.06444168090820312,0.2155649309713254,0,0.018057746609818,-0.0021794860997331068,0.019604574788995844,0
2021-03-04,50.16111482762786,50.53854277389045,49.3602283103331,49.63639450073242,3,3,0,-0.5247203268954408,-0.010460699063379549,-0.010278982592330177,-0.010533991681785482,-0.003258486246085379,0.015254611379264649,-0.011266556699695784,-0.010429881835756105,50.486986541748045,50.97111625671387,0.01127073862074477,29.149370559945268,-0.29842732964493024,-0.1352707002155094,50.486986541748045,51.102547272653936,49.871425810842155,1,0,0,0,0.0012865830401653788,0.6520953004186687,-0.026185845121758342,-1.2151336669921875,1.2731002272153498,0,0.017283856101481577,0.00018363744345878638,0.23437373007528364,1
2021-03-05,50.041442891028346,50.869941484856106,49.7560691632229,50.75947570800781,4,3,0,0.7180328169794663,0.014348763254949997,0.022626164099385226,-0.010278982592330177,-0.010533991681785482,-0.003258486246085379,0.015254611379264649,-0.011266556699695784,50.282624053955075,50.725410842895506,0.011249555843112461,22.03464481634667,-0.38162313277495485,-0.1845411867273985,50.282624053955075,51.15852999880181,49.40671810910834,0,0,0,0,-0.023895715837374376,0.7594850202313824,0.0006715542475902324,0.07364654541015625,0.7765341370902195,0,0.014812064400718278,0.00816031031685102,0.9008264452493373,1
2021-03-08,50.79629352921446,51.50512225436624,50.70423931000757,50.85152816772461,0,3,0,0.05523463851015009,0.0010873753707715506,0.0018135029653640888,0.022626164099385226,-0.010278982592330177,-0.010533991681785482,-0.003258486246085379,0.015254611379264649,50.41702651977539,50.649926376342776,0.015278638934486702,53.1649586259079,-0.35286552458676823,-0.21820605429927248,50.41702651977539,51.337023792409056,49.497029247141725,0,0,0,0,0.001453000703093954,0.7688375073322264,0.003980297816898622,0.6996231079101562,-0.22291488588243386,0,0.019872364337605395,0.0007253388646703367,0.183907866744641,1
2021-03-09,51.12769584094513,51.61558953805141,51.10928429423349,51.11848831176758,1,3,0,-0.009207529177551521,-0.00018008887406535068,0.005249795899199938,0.0018135029653640888,0.022626164099385226,-0.010278982592330177,-0.010533991681785482,-0.003258486246085379,50.41702651977539,50.60758056640625,0.013623923591857484,55.00562187469736,-0.3189701592814487,-0.23835887529570773,50.41702651977539,51.337023792409056,49.497029247141725,0,0,0,0,0.013950080402244769,0.7746568124400329,0.010095478575406835,1.4820938110351562,-0.2625419419256714,0,0.017587021486228316,0.00543086270443571,0.018178755736218775,1
2021-03-10,51.33941434920948,51.744457770839055,51.17371396953309,51.56955337524414,2,3,0,0.23013902603466363,0.004482696753594878,0.00882391241160252,0.005249795899199938,0.0018135029653640888,0.022626164099385226,-0.010278982592330177,-0.010533991681785482,50.50355834960938,50.599295425415036,0.013635033053078323,60.6165899018733,-0.26748300791594204,-0.24418370181975463,50.50355834960938,51.577000932715265,49.43011576650349,0,0,0,0,0.029859014256430116,0.765418521601065,0.01917532530189665,0.8100776672363281,-0.18902841308937368,0,0.017813803630925513,0.0043218420656856394,0.693548858973923,1
2021-03-11,51.56955803769269,51.90095882700769,51.51432340225913,51.57876205444336,3,3,0,0.009204016750672395,0.00017847771245092095,0.0001785681394641525,0.00882391241160252,0.005249795899199938,0.0018135029653640888,0.022626164099385226,-0.010278982592330177,50.787088012695314,50.63703727722168,0.011904570320412264,68.8269411258758,-0.1881134340284163,-0.23296964826148697,50.787088012695314,52.068052878173724,49.506123147216904,0,1,0,1,0.01595914173535351,0.746040214876495,0.018597548906071182,0.72723388671875,-0.6105007554500324,1,0.015956987473383803,9.041087523132709e-08,0.16666472184077116,1
2021-03-12,51.50511637944616,51.80889807749279,51.50511637944616,51.7996940612793,4,3,0,0.2945776818331396,0.005719386782139084,0.004283391032199102,0.0001785681394641525,0.00882391241160252,0.005249795899199938,0.0018135029653640888,0.022626164099385226,51.1755615234375,50.72909278869629,0.008962037576287796,68.9919060665104,-0.1230509566131488,-0.21098590993181934,51.1755615234375,51.86790977130127,50.48321327557373,0,1,0,1,0.014301121577312337,0.7203276211433957,0.02110428579991404,0.6812057495117188,-0.5148455041458181,0,0.012441595840051627,-0.00142782941342479,0.9696986817462465,1
2021-03-15,51.82732046567954,52.287598628805725,51.74447025585109,52.25998306274414,0,3,0,0.4326625970645992,0.008348156786363511,0.008885940540890536,0.004283391032199102,0.0001785681394641525,0.00882391241160252,0.005249795899199938,0.0018135029653640888,51.3836051940918,50.900315856933595,0.003326866317139268,73.23894947593395,-0.05304958536797244,-0.17939864501904998,51.3836051940918,52.07595527599807,50.69125511218553,0,1,1,1,0.013326015146557069,0.7024508597321383,0.026712353016279618,0.6904296875,-0.3629259822009985,0,0.004736077314120688,0.0005333314099158766,0.9491528769446778,1
2021-03-16,52.25077837310113,52.43489035068792,52.17713568905275,52.28760147094727,1,3,0,0.03682309784614546,0.0007047377855925322,0.000528481001801584,0.008885940540890536,0.004283391032199102,0.0001785681394641525,0.00882391241160252,0.005249795899199938,51.665296173095705,51.041161346435544,0.0036184297189861105,80.27478105083287,0.039117558435194155,-0.13569540432820118,51.665296173095705,52.40684534250229,50.92374700368912,0,1,1,1,0.013388320090269357,0.7229083220398841,0.02442029318360668,0.7088394165039134,-0.4665709867912424,0,0.005005371501885925,-0.00017613265308236723,0.4285678195921753,0
2021-03-17,52.13109951967423,52.30600393660429,51.87334139115648,52.094276428222656,2,3,0,-0.036823091451573475,-0.0007063555495827683,-0.0036973400440262205,0.000528481001801584,0.008885940540890536,0.004283391032199102,0.0001785681394641525,0.00882391241160252,51.89911880493164,51.201338577270505,0.004254977245162812,80.65622572200363,0.1130856773577591,-0.08593918799100912,51.89911880493164,52.53300768733294,51.26522992253034,0,1,1,1,0.013742854389481307,0.7301620453922526,0.01743973645541657,0.2945823669433594,-0.17873315272110002,0,0.005827434395665677,-0.002993098629067965,0.5106393625964173,0
2021-03-18,51.83651643467908,52.14029812853705,51.79048581931743,51.937774658203125,3,3,0,0.10125822352404157,0.0019534148991597537,-0.0030042027790743164,-0.0036973400440262205,0.000528481001801584,0.008885940540890536,0.004283391032199102,0.0001785681394641525,52.00406341552734,51.39557571411133,0.004758316571755691,68.98391038013942,0.15432724088477556,-0.03788590221585219,52.00406341552734,52.553007975976236,51.455118855078446,1,1,0,1,0.0056869518687672205,0.7477610631655013,0.010549525646094206,-0.3222084045410156,0.4019044283695823,0,0.006363409975109339,-0.004947952179559908,0.4210498428841198,1
2021-03-19,51.993015650442665,52.29680089310844,51.836522776325154,52.0666618347168,4,3,0,0.07364618427413205,0.0014164630259046157,0.0024815690961321746,-0.0030042027790743164,-0.0036973400440262205,0.000528481001801584,0.008885940540890536,0.004283391032199102,52.0758659362793,51.6257137298584,0.005255774677705091,60.17227177734712,0.1723958205025724,0.004170442327832733,52.0758659362793,52.449400518061566,51.70233135449703,1,1,0,1,-0.006165490029994225,0.7405290989566106,0.008541249563458758,-0.22093963623047586,0.4212198365519044,0,0.007097314052609547,0.001063599500353554,0.49999891370261706,1
2021-03-22,51.99567305298525,52.576473236083984,51.931139699307614,52.576473236083984,0,3,0,0.5808001830987308,0.011170163765490196,0.00979151309883397,0.0024815690961321746,-0.0030042027790743164,-0.0036973400440262205,0.000528481001801584,0.008885940540890536,52.129259490966795,51.756432342529294,0.005066964494677449,64.80079259601195,0.19486908846629092,0.04231017155552438,52.129259490966795,52.388442140490696,51.870076841442895,0,1,0,1,-0.004225468945123434,0.7389694665805528,0.015844231459532933,0.4821968078613281,-0.167907084005954,0,0.006856788902706594,-0.001363421004278571,0.9999984504161128,0
2021-03-23,52.4935063212976,52.88992754156993,52.42897296142112,52.5672607421875,1,3,0,0.07375442088989814,0.001405019897860673,-0.00017522084174637076,0.00979151309883397,0.0024815690961321746,-0.0030042027790743164,-0.0036973400440262205,0.000528481001801584,52.19255752563477,51.92892684936523,0.005421363162063286,77.64563671048757,0.2509243351171051,0.08403300426784052,52.19255752563477,52.63694279353384,51.748172257735696,0,1,1,1,0.00925623390749486,0.7945265335941972,0.01229245300358195,0.629486083984375,-0.18433866375754995,0,0.006823379848825015,-0.0015780235550568954,0.300002400929257,0
2021-03-24,52.5119513123153,52.71477247762255,52.34600736193751,52.355228424072266,2,3,0,-0.15672288824303138,-0.002984518463443124,-0.004033543219136515,-0.00017522084174637076,0.00979151309883397,0.0024815690961321746,-0.0030042027790743164,-0.0036973400440262205,52.24848937988281,52.07380409240723,0.0054528461212965135,77.01085329534982,0.2912478270242431,0.12547596881912104,52.24848937988281,52.78706165563673,51.7099171041289,0,1,1,1,0.012120004912165694,0.8435778286306561,0.005404335952980053,0.28856658935546875,0.19108432358911265,0,0.006463943778849779,-0.0010521649414318797,0.025005177380862442,1
2021-03-25,52.46584424937852,52.84382682176067,52.16161608956067,52.80694961547852,3,3,0,0.3411053661000025,0.006501474835298072,0.008628005358841229,-0.004033543219136515,-0.00017522084174637076,0.00979151309883397,0.0024815690961321746,-0.0030042027790743164,52.300679779052736,52.15237159729004,0.005528027859104417,62.34670392220204,0.3026069838878911,0.16090217183287506,52.300679779052736,52.81957670178834,51.78178285631713,1,1,0,1,0.005542252550615023,0.8718758944228304,0.012551260817878017,0.23047637939453836,0.5449048567967804,0,0.00634037659957016,0.0021127942045727115,0.9459431661146842,1
2021-03-26,52.908364202624966,53.75652242767068,52.80695363602995,53.72886276245117,4,3,0,0.8204985598262056,0.015507917740263416,0.017458178396701385,0.008628005358841229,-0.004033543219136515,-0.00017522084174637076,0.00979151309883397,0.0024815690961321746,52.47451477050781,52.275190353393555,0.005853371484478947,75.01586145487875,0.3440928344899632,0.1975403043642927,52.47451477050781,52.97257783462349,51.976451706392126,0,1,1,1,0.004383640917861253,0.9236810697119375,0.027808074905713832,1.1616020202636719,0.2575201628371944,0,0.006336998060711948,0.001920478004588991,0.9708703188928159,1
2021-03-29,53.553704101859154,54.21747983305606,53.553704101859154,54.15294647216797,0,3,0,0.599242370308815,0.011189559720632132,0.007893033425847351,0.017458178396701385,0.008628005358841229,-0.004033543219136515,-0.00017522084174637076,0.00979151309883397,52.80695495605469,52.46810722351074,0.008526724320572077,86.5558823873018,0.44621763703367634,0.24727577089816946,52.80695495605469,53.77216830143369,51.84174161067569,0,1,1,1,0.022097442473951068,1.0273169560442799,0.03211168341712653,1.7977180480957031,-0.02970758793041244,0,0.008299985676688158,-0.0032600477346113005,0.9027770064013467,0
2021-03-30,54.01464883242178,54.02386637509328,53.55369432916397,53.62744522094727,1,3,0,-0.38720361147450433,-0.007168492619026138,-0.009704019549347631,0.007893033425847351,0.017458178396701385,0.008628005358841229,-0.004033543219136515,-0.00017522084174637076,53.122249603271484,52.657403564453126,0.008375181244438085,89.37720429583831,0.5549748849637552,0.30881559371128664,53.122249603271484,54.51539389386383,51.72910531267914,0,1,1,1,0.03433693448024644,1.10643206417319,0.01842175251399942,0.82049560546875,0.2102104859036205,0,0.007569532686278362,-0.0025538340238501346,0.15685903822396868,0
2021-03-31,53.71042346694325,53.84871124084911,53.53526200122613,53.60901641845703,2,3,1,-0.10140704848621596,-0.0018880329355181532,-0.00034364498279404465,-0.009704019549347631,0.007893033425847351,0.017458178396701385,0.008628005358841229,-0.004033543219136515,53.334286499023435,52.791387939453124,0.010840006892355382,67.45185910757557,0.5919387271481895,0.36544022039866725,53.334286499023435,54.64530915890493,52.02326383914194,0,1,0,1,0.015537644409368667,1.1521073727904305,0.015487914050330566,-0.11984634399414062,-0.4831693403699861,0,0.009408843081402714,0.0015473092948357211,0.2352986468270468,1
2021-04-01,53.59978452111908,53.84870035374141,53.30477394544893,53.79338455200195,3,4,0,0.1936000308828696,0.0036119553952047774,0.0034391254654961845,-0.00034364498279404465,-0.009704019549347631,0.007893033425847351,0.017458178396701385,0.008628005358841229,53.58504409790039,52.94286193847656,0.010262464261964076,66.73422729291434,0.6126831579812304,0.4148888079151799,53.58504409790039,54.457282811068126,52.71280538473266,0,1,0,1,-0.0022305765994715676,1.1702163000265446,0.01606491569182189,-0.3595619201660156,-0.31415439919901245,0,0.00876970820866457,-0.00017220791916192196,0.8983011319229035,1
2021-04-05,53.95933736035006,54.5585796694418,53.95933736035006,54.420291900634766,0,4,0,0.4609545402847033,0.008542627890449558,0.011653985966002534,0.0034391254654961845,-0.00034364498279404465,-0.009704019549347631,0.007893033425847351,0.017458178396701385,53.78233108520508,53.12842292785645,0.010036733587693804,70.6404413542594,0.6366612023869962,0.4592432868095432,53.78233108520508,54.17665522636481,53.38800694404535,0,1,1,1,-0.0066397480393945996,1.1407159288701756,0.0243159668889957,0.7928466796874929,-0.20432806180082352,0,0.00879861895065825,0.0030850039767004993,0.7692276797939811,1
2021-04-06,54.38341768211025,54.5954563465658,54.22669131119719,54.45716857910156,1,4,0,0.07375089699131365,0.0013561283960197752,0.0006776273551440948,0.011653985966002534,0.0034391254654961845,-0.00034364498279404465,-0.009704019549347631,0.007893033425847351,53.920616912841794,53.363785934448245,0.008227213717108791,80.41518552516577,0.6982017242210503,0.5070349742918446,53.920616912841794,54.55489426557412,53.28633956010947,0,1,1,1,0.014784345523470854,1.0688079468008664,0.02048922552077587,0.8481521606445312,-0.35083394128449596,0,0.007697553189215241,-0.0006775821400271566,0.6249959209882047,0
2021-04-07,54.438724447026615,54.53091745490794,54.16215245698995,54.21746826171875,2,4,0,-0.2212561853078654,-0.0040643161197350605,-0.004401630191893546,0.0006776273551440948,0.011653985966002534,0.0034391254654961845,-0.00034364498279404465,-0.009704019549347631,53.98146133422851,53.55185546875,0.0076785012079093546,80.88316869394201,0.7414022473109441,0.5539084288956646,53.98146133422851,54.73950362782244,53.22341904063459,0,1,1,1,0.015821072970712446,1.076721495145838,0.012429313366315897,0.4240837097167969,-0.27011870061068194,0,0.007131365084807048,-0.0003386906116770566,0.1500024542422719,1
2021-04-08,54.32810251989101,54.43873062509977,54.30966391622221,54.35575866699219,3,4,0,0.027656147101176032,0.0005090578506961541,0.0025506614326933352,-0.004401630191893546,0.0006776273551440948,0.011653985966002534,0.0034391254654961845,-0.00034364498279404465,54.099465942382814,53.71687622070313,0.005985031794909834,67.7328330308917,0.747678389686321,0.592662421053796,54.099465942382814,54.78007247907125,53.41885940569438,0,1,0,1,0.007883566227494754,1.0456227606065827,0.011893514501180669,-0.06453323364257812,-0.1710351223839671,0,0.0057238865645495894,0.0020405647788207786,0.35713619751089176,1
2021-04-09,54.392637150743965,54.57701967495477,54.24513183473615,54.56779861450195,4,4,0,0.1751614637579877,0.0032203157069318872,0.003900965651290278,0.0025506614326933352,-0.004401630191893546,0.0006776273551440948,0.011653985966002534,0.0034391254654961845,54.24881439208984,53.91692924499512,0.005814429771325132,71.11911160713656,0.7551067570428458,0.6251512882516059,54.24881439208984,54.73267552939927,53.76495325478041,0,1,1,1,-0.001185830347261052,1.022030794773469,0.012071706950322164,0.11063003540039062,-0.4820588759546433,0,0.0056890889315374844,0.0006784650601465623,0.9722134060104537,1
2021-04-12,54.56780531891121,54.80750368487677,54.52171056139617,54.798282623291016,0,4,0,0.23047730437980363,0.004223686531514739,0.004223809914292831,0.003900965651290278,0.0025506614326933352,-0.004401630191893546,0.0006776273551440948,0.011653985966002534,54.40369720458985,54.09301414489746,0.005831084383845199,75.95542655798567,0.7692363653765923,0.6539683036766033,54.40369720458985,54.63528851204983,54.17210589712986,0,1,1,1,0.002031505461759231,1.026773028280067,0.013038069509389382,0.5808143615722656,-0.43978937909398325,0,0.005679033773003352,1.2286383739562206e-07,0.9677318012230534,1
2021-04-13,54.7060822723716,54.97343673652911,54.64154892127204,54.89046478271485,1,4,0,0.18438251034324793,0.003370420667764894,0.0016822089125956285,0.004223809914292831,0.003900965651290278,0.0025506614326933352,-0.004401630191893546,0.0006776273551440948,54.479295349121095,54.19995613098145,0.003526081988095061,80.4122188476091,0.7899265336853318,0.681159949678349,54.479295349121095,54.87313799642653,54.08545270181566,0,1,1,1,0.010712679514442769,1.0274327929178382,0.01274002233626714,0.5347061157226634,-0.2393536838138308,0,0.003431931100962955,-0.0016825408538931796,0.7499977402070916,0
2021-04-14,54.890462659587165,54.890462659587165,54.62310820577075,54.71529769897461,2,4,0,-0.17516496061255538,-0.0031911729674947652,-0.0031912115234156158,0.0016822089125956285,0.004223809914292831,0.003900965651290278,0.0025506614326933352,-0.004401630191893546,54.56595458984375,54.273707962036134,0.003503873388713285,82.07340819770486,0.8044883303064978,0.7058256258039788,54.56595458984375,55.075787211556296,54.0561219681312,0,1,1,1,0.009837156703092154,1.0290141633355945,0.008136347294483037,0.14749908447265625,0.2510105511908957,0,0.003405074593221092,-3.867935270414542e-08,0.3448199462097542,1
2021-04-15,54.89045547283492,55.39750465267617,54.89045547283492,55.351409912109375,3,4,0,0.46095443927445245,0.008397715692167594,0.01162585675096639,-0.0031912115234156158,0.0016822089125956285,0.004223809914292831,0.003900965651290278,0.0025506614326933352,54.66552047729492,54.38249320983887,0.00299052382057651,68.31243111520405,0.7927557445653832,0.7232116495562597,54.66552047729492,55.04097267541125,54.29006827917859,0,1,0,1,0.0027030426042045086,1.031520433169738,0.017816702491588024,0.5531272888183594,0.07403478998727196,0,0.0028991388103172997,0.0032012577473801806,0.9090903772458457,1
2021-04-16,55.50814577796943,55.78471780316867,55.44361242264975,55.6556510925293,4,4,0,0.14750531455986504,0.0026573633922105946,0.005496538948204233,0.01162585675096639,-0.0031912115234156158,0.0016822089125956285,0.004223809914292831,0.003900965651290278,54.86465072631836,54.5567325592041,0.005354458314041251,82.00687941780723,0.8252732884705267,0.7436239773391131,54.86465072631836,55.3956370527904,54.33366439984632,1,1,1,1,0.010093879996583288,1.0639054832130834,0.020142675005924662,0.765186309814446,0.585691552696883,0,0.00503282797738985,0.0028316507795787247,0.6216203565496984,0
2021-04-19,55.610415734894985,55.66580233986697,55.39808867740636,55.5273323059082,0,4,0,-0.08308342898678234,-0.001494026395753922,-0.00230558414288895,0.005496538948204233,0.01162585675096639,-0.0031912115234156158,0.0016822089125956285,0.004223809914292831,55.08222122192383,54.74295921325684,0.0054204194721067175,85.70130078282926,0.8656151245724857,0.7680222067857877,55.08222122192383,55.80516459391986,54.3592778499278,0,1,1,1,0.013940241039011925,1.0836736924842951,0.014328291782615516,0.8120346069335938,0.43382210514082054,0,0.005001888029405348,-0.0008127720354278877,0.48276634276935404,1
2021-04-20,55.39809875848898,55.82274942921333,55.39809875848898,55.73966598510742,1,4,0,0.3415672266184444,0.006165685001348608,0.0038239488623268425,-0.00230558414288895,0.005496538948204233,0.01162585675096639,-0.0031912115234156158,0.0016822089125956285,55.228031158447266,54.85366325378418,0.0060885611163490954,77.33039549946933,0.8771211599125479,0.7898419974111398,55.228031158447266,55.957145119492345,54.498917197402186,0,1,1,1,0.014841089075328329,1.0511439106483065,0.016152115989484486,0.3882560729980469,-0.012532975970736724,0,0.005792313747296651,-0.0023273861668677504,0.8043468333371032,1
2021-04-21,55.74889053685986,56.04429752707159,55.74889053685986,55.9704475402832,2,4,0,0.22155700342334228,0.003974195742547629,0.004140346934218053,0.0038239488623268425,-0.00230558414288895,0.005496538948204233,0.01162585675096639,-0.0031912115234156158,55.39787139892578,54.981912994384764,0.0060777649575921,81.14062375078737,0.8930784764266306,0.810489293214238,55.39787139892578,56.12895254989932,54.66679024795224,0,1,1,1,0.007014384522716632,1.0163642824226728,0.017979267945795133,0.31479644775390625,0.057554870882698596,0,0.005979902169724603,0.00016549348518539938,0.7500034215883709,0
2021-04-22,55.97045433826691,56.06276771334673,55.638120553532296,55.76736068725586,3,4,0,-0.20309365101105215,-0.003628586785871369,-0.003628465769925815,0.004140346934218053,0.0038239488623268425,-0.00230558414288895,0.005496538948204233,0.01162585675096639,55.6489013671875,55.15721092224121,0.004966323867717341,84.64656627242096,0.9138130396191855,0.8311540424952276,55.6489013671875,56.06358767619254,55.23421505818246,0,1,1,1,0.005656145271403679,1.0174094568215237,0.01106201265098077,0.24002838134765625,0.23236365901516803,0,0.004881337551053443,1.2145665946383628e-07,0.30434638826655813,1
